design_id,rule_idx,rule_name,rule_group,seed,family_role,run_dir,quality_target_mode,turnout_mean,gini_assets_mean,gini_dissatisfaction_mean,quality_distance_mean,turnout_last_third_mean,turnout_final,turnout_volatility,gini_assets_last_third_mean,gini_assets_final,gini_assets_volatility,collective_assets_mean,collective_assets_last_third_mean,collective_assets_final,gini_dissatisfaction_last_third_mean,gini_dissatisfaction_final,gini_dissatisfaction_volatility,quality_distance_last_third_mean,quality_distance_final,quality_distance_volatility,mean_dissatisfaction_mean,mean_dissatisfaction_final,diversity_entropy_mean,diversity_entropy_final
149,0,plurality,reference,39061,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_39061/run_0,puzzle,61.756,45.076,26.372,0.546,54.88095238095238,51.0,0.04891566265060241,55.0,55.0,0.01036144578313253,15263002.991972657,45376275.180803575,121626824.0,30.345238095238095,26.0,0.02289156626506024,0.5357142857142857,0.75,0.3032128514056225,0.27493242239952087,0.3072640001773834,0.7272508325576782,0.7388362884521484
149,0,plurality,reference,39208,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_39208/run_0,puzzle,86.544,29.664,33.996,0.407,87.4047619047619,89.0,0.029116465863453813,31.0,31.0,0.0012048192771084336,1.1442931403212365e+17,3.4043127613687635e+17,1.248934845673898e+18,33.345238095238095,30.0,0.016626506024096387,0.5357142857142857,0.75,0.20180722891566266,0.22319184273481368,0.2261502742767334,0.7370775289535523,0.752005398273468
149,0,plurality,reference,39427,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_39427/run_0,puzzle,64.828,44.388,26.844,0.528,57.416666666666664,57.0,0.04,50.0,50.0,0.006666666666666666,88704000.81946826,263839834.53348213,2434087168.0,31.071428571428573,24.0,0.0327710843373494,0.46726190476190477,0.0,0.28112449799196787,0.2736489137411118,0.32423943281173706,0.7253559334278107,0.6906433701515198
149,0,plurality,reference,39467,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_39467/run_0,puzzle,58.316,54.688,24.556,0.459,48.11904761904762,46.0,0.03843373493975903,62.0,62.0,0.005622489959839358,17283871875.860126,51193076376.38095,648470462464.0,26.404761904761905,32.0,0.020803212851405625,0.5297619047619048,0.0,0.27710843373493976,0.30034895312786103,0.3050209879875183,0.7258981416225433,0.7635939717292786
149,0,plurality,reference,39503,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_39503/run_0,puzzle,68.376,55.34,25.492,0.41,66.8452380952381,71.0,0.04204819277108433,61.0,61.0,0.003132530120481928,406827109300.40027,1210546374287.238,12203836047360.0,25.0,26.0,0.011526104417670682,0.37797619047619047,0.0,0.2710843373493976,0.26711421364545823,0.2505947947502136,0.725473523736,0.6908476948738098
149,0,plurality,reference,39628,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_39628/run_0,puzzle,63.828,41.08,26.468,0.457,60.88095238095238,62.0,0.04666666666666667,50.0,50.0,0.00393574297188755,57207221832.43808,169073172699.42856,1727796346880.0,26.333333333333332,24.0,0.013413654618473896,0.4375,0.0,0.2791164658634538,0.23240147370100023,0.2217424213886261,0.7152318711280823,0.5488443374633789
149,0,plurality,reference,39712,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_39712/run_0,puzzle,81.796,47.512,25.084,0.414,84.39285714285714,81.0,0.03887550200803213,56.0,56.0,0.004216867469879518,6806274714157.283,20241266428440.383,67608372051968.0,24.452380952380953,22.0,0.022811244979919678,0.43452380952380953,0.75,0.3152610441767068,0.2530421767234802,0.30542248487472534,0.7282598415613174,0.7198274731636047
149,0,plurality,reference,40118,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_40118/run_0,puzzle,54.176,51.856,30.712,0.456,45.80952380952381,45.0,0.03465863453815261,58.0,58.0,0.008554216867469879,523204383035.71375,1557151229622.4404,9361115054080.0,33.892857142857146,36.0,0.026224899598393577,0.3333333333333333,0.0,0.25,0.31476768612861633,0.3379804790019989,0.7238553042411804,0.6981266736984253
149,0,plurality,reference,40255,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_40255/run_0,puzzle,56.844,51.74,26.312,0.492,52.607142857142854,49.0,0.04373493975903615,61.48809523809524,62.0,0.006265060240963856,174413574.73749217,518910787.765625,8117104640.0,28.94047619047619,32.0,0.026224899598393577,0.37797619047619047,0.25,0.3353413654618474,0.2832078431844711,0.26268064975738525,0.7187676084041595,0.818770706653595
149,0,plurality,reference,40716,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_40716/run_0,puzzle,65.536,46.128,28.192,0.489,59.07142857142857,57.0,0.03590361445783132,48.0,48.0,0.002248995983935743,3534010844326.172,10517725427035.428,70842515980288.0,30.761904761904763,24.0,0.028313253012048192,0.39285714285714285,1.0,0.25301204819277107,0.2833945276737213,0.2914253771305084,0.7190300122499466,0.6141595244407654
149,0,plurality,reference,40825,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_40825/run_0,puzzle,65.964,50.6,30.592,0.359,68.78571428571429,68.0,0.028473895582329316,57.0,57.0,0.0029718875502008028,192429809304551.66,572673932729197.8,1966436280958976.0,31.095238095238095,20.0,0.02995983935742972,0.35119047619047616,0.75,0.2781124497991968,0.27922703862190246,0.2946215867996216,0.7050804574489593,0.6996727585792542
149,0,plurality,reference,41038,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_41038/run_0,puzzle,64.208,45.084,29.064,0.433,63.0,64.0,0.030923694779116464,51.0,51.0,0.005180722891566265,164736750334351.0,489788502236013.7,6904020341882880.0,29.023809523809526,29.0,0.01827309236947791,0.49404761904761907,0.0,0.2459839357429719,0.27914306604862216,0.2666466236114502,0.725802982211113,0.5450635552406311
149,0,plurality,reference,41114,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_41114/run_0,puzzle,80.252,32.696,31.432,0.519,81.88095238095238,82.0,0.029116465863453813,36.0,36.0,0.0018473895582329317,1764462804569.3384,5250331644001.523,31368666939392.0,32.345238095238095,38.0,0.02321285140562249,0.5119047619047619,0.75,0.2429718875502008,0.22685448104143144,0.20629294216632843,0.7611917526721954,0.8068695664405823
149,0,plurality,reference,41458,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_41458/run_0,puzzle,77.736,20.7,24.68,0.573,81.10714285714286,74.0,0.04048192771084337,34.23809523809524,45.0,0.047228915662650604,1012.1385836849213,16.84204782190777,13.299612045288086,25.202380952380953,26.0,0.029558232931726908,0.5386904761904762,0.75,0.286144578313253,0.30716193723678586,0.31315499544143677,0.6655878870487213,0.656744658946991
149,0,plurality,reference,42022,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_42022/run_0,puzzle,67.54,55.12,26.388,0.487,67.94047619047619,68.0,0.03538152610441767,61.392857142857146,62.0,0.005983935742971887,969604332.5190918,2850131948.857143,29552543744.0,26.261904761904763,31.0,0.018433734939759038,0.4642857142857143,0.0,0.29518072289156627,0.2826253904104233,0.3050181269645691,0.7305231547355652,0.5761491656303406
149,0,plurality,reference,42247,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_42247/run_0,puzzle,65.72,45.84,31.588,0.476,61.13095238095238,58.0,0.03273092369477912,48.0,48.0,0.0024096385542168672,319783736078.66943,951648908928.762,9463446634496.0,34.154761904761905,31.0,0.02891566265060241,0.40476190476190477,0.5,0.26104417670682734,0.29770743680000306,0.2805667817592621,0.7232308338880539,0.7981107234954834
149,0,plurality,reference,42286,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_42286/run_0,puzzle,70.428,45.412,29.812,0.509,70.14285714285714,70.0,0.029196787148594375,49.0,49.0,0.0022088353413654616,23762331.749441408,69980231.93005952,514010656.0,32.583333333333336,38.0,0.045140562248995986,0.4732142857142857,0.75,0.3965863453815261,0.26726360243558883,0.23812685906887054,0.7369225933551788,0.8536799550056458
149,0,plurality,reference,42715,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_42715/run_0,puzzle,57.168,49.976,23.344,0.505,47.166666666666664,41.0,0.047068273092369474,66.0,66.0,0.014377510040160642,16957121.3353208,50456387.22884115,245480208.0,27.464285714285715,30.0,0.018714859437751002,0.4732142857142857,0.0,0.28413654618473894,0.3542003804445267,0.3879939913749695,0.7147266416549682,0.7393027544021606
149,0,plurality,reference,42943,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_42943/run_0,puzzle,83.804,34.984,30.62,0.412,87.33333333333333,89.0,0.02927710843373494,39.0,39.0,0.001606425702811245,75964408103253.84,226052391725933.72,769219515908096.0,28.976190476190474,24.0,0.021325301204819277,0.37797619047619047,0.75,0.2710843373493976,0.2251786370277405,0.2681845724582672,0.7486221446990967,0.7507572770118713
149,0,plurality,reference,43401,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_43401/run_0,puzzle,60.136,49.404,28.276,0.49,54.583333333333336,50.0,0.03409638554216868,53.0,53.0,0.003855421686746988,71077652795.494,209769341147.42856,951502176256.0,28.547619047619047,30.0,0.016746987951807228,0.5565476190476191,0.5,0.26506024096385544,0.2636830427646637,0.25351762771606445,0.7159270228147506,0.7878064513206482
149,0,plurality,reference,44015,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_44015/run_0,puzzle,69.56,44.18,27.324,0.413,67.29761904761905,61.0,0.047028112449799195,61.0,61.0,0.005381526104417671,178333611015.40732,528920478936.381,784219373568.0,28.63095238095238,30.0,0.014497991967871486,0.48214285714285715,0.0,0.286144578313253,0.2708840094208717,0.2575591504573822,0.7319306700229645,0.7289283275604248
149,0,plurality,reference,45211,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_45211/run_0,puzzle,55.548,56.324,25.408,0.451,45.92857142857143,42.0,0.042650602409638555,67.0,67.0,0.006947791164658634,10207461062.525028,30348489934.47619,125162479616.0,26.666666666666668,21.0,0.019477911646586344,0.4523809523809524,1.0,0.3112449799196787,0.3095032933950424,0.36263492703437805,0.7354084453582763,0.5855996012687683
149,0,plurality,reference,45673,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_45673/run_0,puzzle,63.18,46.02,26.832,0.47,60.964285714285715,61.0,0.034176706827309236,54.0,54.0,0.004497991967871486,56197413.43571875,153760357.5,311840832.0,28.36904761904762,31.0,0.02642570281124498,0.5208333333333334,1.0,0.3674698795180723,0.2841956741809845,0.26232030987739563,0.7089928641319275,0.7564935088157654
149,0,plurality,reference,46513,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_46513/run_0,puzzle,62.316,45.38,32.676,0.501,56.94047619047619,57.0,0.028433734939759033,47.0,47.0,0.0021285140562248995,38238295640.76088,113707205249.5238,961960083456.0,34.273809523809526,38.0,0.026626506024096382,0.4255952380952381,0.75,0.25301204819277107,0.3166163147687912,0.3175239861011505,0.730009262084961,0.7796830534934998
149,0,plurality,reference,46847,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_46847/run_0,puzzle,71.844,31.64,25.956,0.519,74.89285714285714,77.0,0.03682730923694779,34.88095238095238,42.0,0.01706827309236948,3073436.192036133,8802127.875,26616550.0,26.095238095238095,28.0,0.01923694779116466,0.5267857142857143,0.5,0.321285140562249,0.26777003329992294,0.2574067711830139,0.7544891860485077,0.7724937796592712
149,0,plurality,reference,48615,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_48615/run_0,puzzle,75.556,20.808,28.428,0.428,80.41666666666667,82.0,0.04092369477911647,25.5,46.0,0.017791164658634537,107753891.033375,311078260.8095238,3338248192.0,28.892857142857142,33.0,0.019397590361445782,0.37797619047619047,0.5,0.3192771084337349,0.2501334180235863,0.23382951319217682,0.7152816437482834,0.8428107500076294
149,0,plurality,reference,48647,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_48647/run_0,puzzle,62.912,40.928,34.268,0.561,58.654761904761905,59.0,0.025783132530120483,44.0,44.0,0.004939759036144578,9638520086.224789,28685875487.691963,198306332672.0,37.857142857142854,39.0,0.0257429718875502,0.4226190476190476,0.75,0.20883534136546184,0.31442069900035857,0.31617090106010437,0.7187330820560456,0.8075283765792847
149,0,plurality,reference,49126,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_49126/run_0,puzzle,71.752,45.936,27.008,0.462,70.42857142857143,66.0,0.040562248995983936,54.0,54.0,0.00321285140562249,325872982122.49786,956723540358.0952,2424552554496.0,27.154761904761905,23.0,0.014136546184738957,0.5744047619047619,0.5,0.2710843373493976,0.2490846944451332,0.30802804231643677,0.7543037996292115,0.6009401082992554
149,0,plurality,reference,49425,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_49425/run_0,puzzle,59.772,53.516,29.572,0.423,57.17857142857143,53.0,0.035341365461847386,57.0,57.0,0.004497991967871486,13816711461604.807,41121032304988.95,363474358108160.0,33.845238095238095,35.0,0.025220883534136544,0.36607142857142855,0.25,0.2740963855421687,0.30725204622745517,0.3108697533607483,0.7056536028385162,0.8229526281356812
149,0,plurality,reference,49907,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_49907/run_0,puzzle,89.8,23.288,34.992,0.481,91.83333333333333,93.0,0.02160642570281125,24.0,24.0,0.0008433734939759036,661349202628886.6,1967933238061738.8,6083994047217664.0,34.36904761904762,37.0,0.01738955823293173,0.5059523809523809,1.0,0.24096385542168675,0.21208759105205535,0.20339523255825043,0.7551191968917846,0.7321825623512268
149,0,plurality,reference,51108,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_51108/run_0,puzzle,87.32,22.136,31.288,0.546,88.01190476190476,89.0,0.028835341365461845,23.0,23.0,0.0008433734939759036,2847030075.6504607,8381158300.285714,123557462016.0,32.154761904761905,37.0,0.024377510040160644,0.48214285714285715,0.25,0.2680722891566265,0.21613855123519898,0.1996949464082718,0.7323506680727006,0.8065610527992249
149,0,plurality,reference,51505,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_51505/run_0,puzzle,62.528,47.288,32.096,0.512,57.26190476190476,60.0,0.028634538152610443,52.0,52.0,0.007269076305220884,2360707080.5818357,6987893028.952381,65474617344.0,33.98809523809524,36.0,0.029437751004016067,0.5535714285714286,0.25,0.28012048192771083,0.3195489801168442,0.3315381407737732,0.7272308232784271,0.6644566655158997
149,0,plurality,reference,51722,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_51722/run_0,puzzle,57.892,53.416,28.224,0.582,49.61904761904762,46.0,0.032329317269076306,56.0,56.0,0.0025301204819277107,1403023.573375,3988810.375372024,53130396.0,28.511904761904763,32.0,0.020803212851405625,0.5446428571428571,0.25,0.26305220883534136,0.3325971859693527,0.33923041820526123,0.7225751377344132,0.756256639957428
149,0,plurality,reference,52722,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_52722/run_0,puzzle,65.576,43.336,28.596,0.524,62.63095238095238,62.0,0.034377510040160646,46.0,46.0,0.002289156626506024,1506488063.365836,4167566634.6666665,37607370752.0,28.94047619047619,31.0,0.015421686746987953,0.5982142857142857,0.25,0.26305220883534136,0.2422733677625656,0.23965208232402802,0.7269876608848572,0.6530369520187378
149,0,plurality,reference,53334,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_53334/run_0,puzzle,77.376,37.864,31.516,0.397,75.39285714285714,76.0,0.0363855421686747,40.0,40.0,0.001566265060240964,136354426615345.14,405766463635017.1,3545517514555392.0,32.30952380952381,34.0,0.027791164658634536,0.36607142857142855,0.0,0.2570281124497992,0.25029500341415406,0.23287422955036163,0.7361514298915863,0.6557487845420837
149,0,plurality,reference,54065,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_54065/run_0,puzzle,58.728,60.72,27.584,0.429,51.095238095238095,48.0,0.039437751004016065,65.0,65.0,0.0027309236947791167,124399395175.66446,347498986934.8571,330317561856.0,26.38095238095238,27.0,0.022048192771084336,0.5922619047619048,0.75,0.31224899598393574,0.27734622406959536,0.2795622944831848,0.7259246840476989,0.819388747215271
149,0,plurality,reference,54726,main,data/simulation_output/thesis_final_runs_v1/design_0149/rule_majority/seed_54726/run_0,puzzle,67.876,49.012,20.544,0.561,64.22619047619048,58.0,0.04891566265060241,65.77380952380952,66.0,0.014497991967871486,10816.636886230468,22241.00580705915,97928.9765625,19.845238095238095,21.0,0.020923694779116465,0.49107142857142855,0.5,0.33232931726907633,0.29600856864452363,0.2863629162311554,0.7338019123077393,0.6805389523506165
